model,cümle_1,cümle_2,benzerlik_skoru
lemmatized_model_6.model,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.97351736
lemmatized_model_6.model,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,Taksirle insan yaralayan kişi cezalandırılır.,0.96955025
lemmatized_model_6.model,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,İhaleye fesat karıştıran kişi cezalandırılır.,0.96630406
lemmatized_model_6.model,Taksirle ölüme neden olma suçu tanımlanır.,Resmî mührün bozulması suç olarak tanımlanır.,0.9590586
lemmatized_model_6.model,Taksirle ölüme neden olma suçu tanımlanır.,Çocuğun cinsel istismarı suç olarak tanımlanır.,0.9453058
lemmatized_model_6.model,Taksirle ölüme neden olma suçu tanımlanır.,Yaralamanın ölüme neden olması durumunda ceza artırılır.,0.9375889
lemmatized_model_6.model,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,Sahte mühür kullanan kişi cezalandırılır.,0.9891025
lemmatized_model_6.model,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,0.9845424
lemmatized_model_6.model,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,Sahte resmi evrak düzenleyen cezalandırılır.,0.9754222
lemmatized_model_6.model,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,Sahte mühür kullanan kişi cezalandırılır.,0.9781898
lemmatized_model_6.model,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,Resmî belgede sahtecilik yapan kişi cezalandırılır.,0.9693117
lemmatized_model_6.model,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.9690468
lemmatized_model_6.model,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9793437
lemmatized_model_6.model,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,Kaçakçılık yapan şahıs cezalandırılır.,0.9759602
lemmatized_model_6.model,İmar mevzuatına aykırı inşaat yapan kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9758462
lemmatized_model_6.model,İmar kirliliğine neden olan kişi cezalandırılır.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.9741046
lemmatized_model_6.model,İmar kirliliğine neden olan kişi cezalandırılır.,Taksirle ölüme sebebiyet veren kişi cezalandırılır.,0.97351736
lemmatized_model_6.model,İmar kirliliğine neden olan kişi cezalandırılır.,Suç işlemek amacıyla teşekkül kuran kişi cezalandırılır.,0.9681715
lemmatized_model_6.model,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,Rüşveti kabul eden kamu görevlisi cezalandırılır.,0.99818105
lemmatized_model_6.model,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,Görevi ihmal eden kamu görevlisi ceza alır.,0.9827252
lemmatized_model_6.model,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.98117393
lemmatized_model_6.model,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,Kamu hizmetini engelleyen fiil suç sayılır.,0.9633686
lemmatized_model_6.model,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.9617271
lemmatized_model_6.model,Kamu görevlisinin kamu zararına yol açacak şekilde davranması cezalandırılır.,Kamu alacağını tahsil etmeyen görevli cezalandırılır.,0.9598476
lemmatized_model_6.model,Haksız yere gözaltı yapan kişi cezalandırılır.,Haksız yere tutuklama yapan kişi cezalandırılır.,0.99996465
lemmatized_model_6.model,Haksız yere gözaltı yapan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9795759
lemmatized_model_6.model,Haksız yere gözaltı yapan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.97656775
lemmatized_model_6.model,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,Bir kimsenin hürriyetinden yoksun bırakılması suçu işlendiğinde fail cezalandırılır.,0.9644847
lemmatized_model_6.model,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,Kişiyi hürriyetinden yoksun bırakma suçu işlenmiş olur.,0.9609104
lemmatized_model_6.model,Hukuka aykırı olarak bir kişiyi hürriyetinden yoksun bırakan kişi cezalandırılır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.9541794
lemmatized_model_6.model,Sahte mühür kullanan kişi cezalandırılır.,Resmî belgede sahtecilik yapan kişi cezalandırılır.,0.9908725
lemmatized_model_6.model,Sahte mühür kullanan kişi cezalandırılır.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.9891025
lemmatized_model_6.model,Sahte mühür kullanan kişi cezalandırılır.,Görevli sıfatını sahte olarak kullanan kişi hakkında ceza uygulanır.,0.9781898
lemmatized_model_6.model,Resmi mühürde sahtecilik suçu tanımlanmıştır.,Resmî mührün bozulması suç olarak tanımlanır.,0.9911496
lemmatized_model_6.model,Resmi mühürde sahtecilik suçu tanımlanmıştır.,Resmi belgede sahtecilik suçunu işleyen kişi cezalandırılır.,0.96177083
lemmatized_model_6.model,Resmi mühürde sahtecilik suçu tanımlanmıştır.,Aile içi kötü muamele suçu tanımlanır.,0.9517671
lemmatized_model_6.model,Görevi kötüye kullanan zabıta cezalandırılır.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.9946129
lemmatized_model_6.model,Görevi kötüye kullanan zabıta cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.99221534
lemmatized_model_6.model,Görevi kötüye kullanan zabıta cezalandırılır.,Görevi kötüye kullanma suçu kapsamındadır.,0.9775373
lemmatized_model_6.model,Görevi kötüye kullanma suçu kapsamındadır.,Kamu görevlisine görevinden dolayı direnme suçtur.,0.9812687
lemmatized_model_6.model,Görevi kötüye kullanma suçu kapsamındadır.,Görevi kötüye kullanan zabıta cezalandırılır.,0.9775373
lemmatized_model_6.model,Görevi kötüye kullanma suçu kapsamındadır.,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,0.97284245
lemmatized_model_6.model,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,Genel güvenliği kasten tehlikeye sokan kişi cezalandırılır.,0.9796055
lemmatized_model_6.model,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,Tehlikeli hayvanı serbest bırakan kişi cezalandırılır.,0.9642712
lemmatized_model_6.model,Akıl hastasını kasten zarar görecek şekilde serbest bırakan kişi cezalandırılır.,Bir kimseye insan onuruyla bağdaşmayacak biçimde işkence eden kişi cezalandırılır.,0.96017426
lemmatized_model_6.model,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,"Suç delillerini yok eden, gizleyen veya değiştiren kişi cezalandırılır.",0.96802294
lemmatized_model_6.model,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,0.9569674
lemmatized_model_6.model,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,"Zilyetliğinde bulunmayan malı, sahibinin rızası dışında almak suretiyle hırsızlık suçunu işleyen kişi cezalandırılır.",0.9510644
lemmatized_model_6.model,İhaleye fesat karıştıran kişi cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.98676616
lemmatized_model_6.model,İhaleye fesat karıştıran kişi cezalandırılır.,Yargıya ilişkin suçları işleyen kişiler cezalandırılır.,0.98254484
lemmatized_model_6.model,İhaleye fesat karıştıran kişi cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9801793
lemmatized_model_6.model,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.97874147
lemmatized_model_6.model,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.976674
lemmatized_model_6.model,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9651752
lemmatized_model_6.model,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,"Suç delillerini yok eden, gizleyen veya değiştiren kişi cezalandırılır.",0.97569174
lemmatized_model_6.model,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,"Zilyetliğinde bulunmayan malı, sahibinin rızası dışında almak suretiyle hırsızlık suçunu işleyen kişi cezalandırılır.",0.96432376
lemmatized_model_6.model,Hırsızlık için yapılan kazı veya delme faaliyeti cezalandırılır.,Gece vakti hırsızlık yapan daha ağır cezalandırılır.,0.96306586
lemmatized_model_6.model,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,"Silahla tehdit, suçun nitelikli hali sayılır.",0.98182815
lemmatized_model_6.model,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,0.9704839
lemmatized_model_6.model,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,Yardım veya bildirim yükümlülüğünün yerine getirilmemesi suç kapsamına girer.,0.94756126
lemmatized_model_6.model,Aile bireyine kötü muamele eden kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.9789579
lemmatized_model_6.model,Aile bireyine kötü muamele eden kişi cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.9741937
lemmatized_model_6.model,Aile bireyine kötü muamele eden kişi cezalandırılır.,Görevli memura itaatsizlik eden kişi cezalandırılır.,0.9709366
lemmatized_model_6.model,Aile içi kötü muamele suçu tanımlanır.,Rüşvet suçu görevde olan herkes için geçerlidir.,0.9602353
lemmatized_model_6.model,Aile içi kötü muamele suçu tanımlanır.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.95932
lemmatized_model_6.model,Aile içi kötü muamele suçu tanımlanır.,Resmi mühürde sahtecilik suçu tanımlanmıştır.,0.9517671
lemmatized_model_6.model,Haksız menfaat sağlayan görevli cezalandırılır.,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,0.9967106
lemmatized_model_6.model,Haksız menfaat sağlayan görevli cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.98475665
lemmatized_model_6.model,Haksız menfaat sağlayan görevli cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9784715
lemmatized_model_6.model,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,Haksız menfaat sağlayan görevli cezalandırılır.,0.9967106
lemmatized_model_6.model,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,Oy kullanma hakkını engelleyen kişi cezalandırılır.,0.98787796
lemmatized_model_6.model,Görevi nedeniyle haksız menfaat sağlayan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.9876187
lemmatized_model_6.model,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.9910982
lemmatized_model_6.model,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,Suçluyu kayıran kişi cezalandırılır.,0.9893777
lemmatized_model_6.model,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,0.9831836
lemmatized_model_6.model,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,Resmi görevli kimliğini sahte olarak kullanan kişi cezalandırılır.,0.9845424
lemmatized_model_6.model,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,Görevi kötüye kullanma suçu kapsamındadır.,0.97284245
lemmatized_model_6.model,Resmi belgede sahtecilik ve görevi kötüye kullanma kapsamında değerlendirilir.,Görevi kötüye kullanan zabıta cezalandırılır.,0.97087216
lemmatized_model_6.model,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9915573
lemmatized_model_6.model,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,Kişilerin siyasi haklarının kullanılmasını engelleyen kişi cezalandırılır.,0.98441595
lemmatized_model_6.model,Kamu ulaşım araçlarını engelleyen eylem yapan kişi cezalandırılır.,Oy kullanmayı engelleyen kişi cezalandırılır.,0.9841367
lemmatized_model_6.model,Toplu taşıma aracına zarar veren kişi cezalandırılır.,Toplu taşımayı engelleyen eylem yapan kişi cezalandırılır.,0.9798584
lemmatized_model_6.model,Toplu taşıma aracına zarar veren kişi cezalandırılır.,Mahkemeye baskı yapan kişi cezalandırılır.,0.9738625
lemmatized_model_6.model,Toplu taşıma aracına zarar veren kişi cezalandırılır.,Yetkisiz silah taşıyan kişi cezalandırılır.,0.97283715
lemmatized_model_6.model,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,0.9992205
lemmatized_model_6.model,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.9642602
lemmatized_model_6.model,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.9641948
lemmatized_model_6.model,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,Kamu malını özel işlerinde kullanan görevli cezalandırılır.,0.9992205
lemmatized_model_6.model,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,Görevi kötüye kullanan kamu görevlisi cezalandırılır.,0.963929
lemmatized_model_6.model,Kamu malını özel işlerinde kullanan kamu görevlisi cezalandırılır.,Yetkisini kötüye kullanan kamu görevlisi cezalandırılır.,0.963639
lemmatized_model_6.model,Mahkeme kararını uygulamayan yönetici cezalandırılır.,Mahkeme kararını tanımayan kişi cezalandırılır.,0.9881746
lemmatized_model_6.model,Mahkeme kararını uygulamayan yönetici cezalandırılır.,Mahkeme kararına uymayan kişi cezalandırılır.,0.9880084
lemmatized_model_6.model,Mahkeme kararını uygulamayan yönetici cezalandırılır.,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,0.9578359
lemmatized_model_6.model,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,Yalan tanıklık eden kişi hakkında yargı işlemi yapılır.,0.984962
lemmatized_model_6.model,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,Ruhsatsız silah bulunduran kişi hakkında cezai işlem uygulanır.,0.9722822
lemmatized_model_6.model,Mahkeme kararına muhalefet eden kişi hakkında işlem yapılır.,Mahkeme kararına uymayan kişi cezalandırılır.,0.9702812
lemmatized_model_6.model,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,0.98195934
lemmatized_model_6.model,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,Cezaevi firarı yapan mahkûm cezalandırılır.,0.97879577
lemmatized_model_6.model,Cezaevi disiplin kurallarını ihlal eden kişi cezalandırılır.,Aile hukukundan doğan yükümlülükleri ihlal eden kişi cezalandırılır.,0.97743034
lemmatized_model_6.model,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,Kaçan hükümlüye yardım eden kişi cezalandırılır.,0.9907896
lemmatized_model_6.model,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,Suçlunun kaçmasına yardım eden kişi cezalandırılır.,0.97977096
lemmatized_model_6.model,Tutuklu veya hükümlünün cezaevinden firar etmesi cezalandırılır.,Tutuklu veya hükümlünün kaçması suçu cezalandırılır.,0.9791743
lemmatized_model_6.model,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,Gece işlenen suçlar daha ağır cezalandırılır.,0.99108803
lemmatized_model_6.model,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,Tehdit suçunu işleyen kişi cezalandırılır.,0.9882584
lemmatized_model_6.model,Silahla tehdit suçu işleyen kişi ağır cezalandırılır.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.98429203
lemmatized_model_6.model,"Silahla tehdit, suçun nitelikli hali sayılır.",Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,0.98182815
lemmatized_model_6.model,"Silahla tehdit, suçun nitelikli hali sayılır.",Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,0.96919703
lemmatized_model_6.model,"Silahla tehdit, suçun nitelikli hali sayılır.",Nitelikli hırsızlık kapsamında ceza uygulanır.,0.93089384
lemmatized_model_6.model,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,Görevli memura karşı tehdit suçu işlenirse ceza verilir.,0.9772428
lemmatized_model_6.model,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,Suçun gece vakti veya kırma/delme yoluyla işlenmesi nitelikli hale getirir.,0.9704839
lemmatized_model_6.model,Kişiye karşı işlenen nitelikli yaralama suçu cezalandırılır.,Nitelikli hırsızlık kapsamında ceza uygulanır.,0.9692206
lemmatized_model_6.model,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,Suçun tasarlanarak işlenmesi durumunda ceza artar.,0.9808407
lemmatized_model_6.model,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,Gasp sırasında yaralama suçu işleyen kişi ağır cezalandırılır.,0.97582936
lemmatized_model_6.model,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,Gece işlenen suçlar daha ağır cezalandırılır.,0.9702563
lemmatized_model_6.model,Görevli memura itaatsizlik eden kişi cezalandırılır.,Göreve ilişkin sırrı ifşa eden kişi cezalandırılır.,0.9924097
lemmatized_model_6.model,Görevli memura itaatsizlik eden kişi cezalandırılır.,Memura rüşvet veren kişi yargılanır.,0.9848511
lemmatized_model_6.model,Görevli memura itaatsizlik eden kişi cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.98155844
lemmatized_model_6.model,Görevli memura karşı koyan kişi cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.99482495
lemmatized_model_6.model,Görevli memura karşı koyan kişi cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.985981
lemmatized_model_6.model,Görevli memura karşı koyan kişi cezalandırılır.,Bürokrasiye karşı direnen vatandaş cezalandırılır.,0.9844495
lemmatized_model_6.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Adli sicil kaydını usulsüz silen kişi cezalandırılır.,0.9831836
lemmatized_model_6.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Cinayete azmettiren cezalandırılır.,0.97469735
lemmatized_model_6.model,Kadınların aldatılarak fuhşa zorlanması cezalandırılır.,Hileli davranışlarla bir kimseyi aldatarak kendisine veya başkasına yarar sağlayan kişi dolandırıcılık suçunu işlemiş olur.,0.96666473
lemmatized_model_6.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,İhaleye fesat karıştırmak suçu açıkça tanımlanır.,0.976674
lemmatized_model_6.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,Mühür kırma suçunu işleyen kişi cezalandırılır.,0.9760869
lemmatized_model_6.model,Fuhuşa teşvik ve aracılık suçu tanımlanır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9741046
lemmatized_model_6.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Zimmetine para geçiren memur ağır hapis cezası ile cezalandırılır.,0.9773032
lemmatized_model_6.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Neticesi sebebiyle ağırlaşmış yaralama durumunda ceza artırılır.,0.9748237
lemmatized_model_6.model,Yaralama sonucunda ölüm gerçekleşirse ağır ceza verilir.,Yağma suçunun silahla ve yaralama ile işlenmesi ağır cezayı gerektirir.,0.9686394
lemmatized_model_6.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Taksirle yaralama suçu kapsamında ceza uygulanır.,0.96387035
lemmatized_model_6.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,Neticesi sebebiyle ağırlaşmış yaralama suçu tanımlanır.,0.9546366
lemmatized_model_6.model,Yaralamanın ölüme neden olması durumunda ceza artırılır.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9432516
lemmatized_model_6.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görev sırasında yetkisini aşan asker cezalandırılır.,0.99613374
lemmatized_model_6.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görevle ilgili sırrı açıklayan memur cezalandırılır.,0.9911205
lemmatized_model_6.model,Görevi sırasında rüşvet alan zabıta cezalandırılır.,Görevli memura karşı koyan kişi cezalandırılır.,0.98438054
lemmatized_model_6.model,Rüşvet suçu görevde olan herkes için geçerlidir.,İmar kirliliğine neden olan kişi cezalandırılır.,0.9662081
lemmatized_model_6.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Fuhuşa teşvik ve aracılık suçu tanımlanır.,0.9638047
lemmatized_model_6.model,Rüşvet suçu görevde olan herkes için geçerlidir.,Aile içi kötü muamele suçu tanımlanır.,0.9602353
